id,name,lat,long
15204,15204,12.427912065718067,2.7750863107589825
15717,15717,13.044902986238341,2.87037511762065
15750,15750,13.07673568013604,2.9169255895466724
16027,16027,12.398627732237218,3.1417385594283016
15482,15482,12.716106690872332,2.420502376255176
15734,15734,13.16876170843235,3.1744119853075072
15007,15007,12.492279552681364,2.988362001843419
16035,16035,12.357975616955379,3.4280592821455396
15342,15342,12.346281302566975,2.54316295507407
15616,15616,12.842949124377839,2.6103291559126873
15629,15629,12.775256140106148,2.978545396594691
15642,15642,12.711041852676425,2.6883621125936368
15678,15678,12.707153374663006,2.649668084185292
15691,15691,12.735582869468027,2.6635137623938907
26003,26003,12.07185159429179,2.3300482454807088
43961,43961,11.99474967123747,2.774041034800843
43974,43974,11.858225127821132,2.4017624065844587
15650,15650,12.956463578375718,2.682761850891127
15620,15620,12.988186388373961,2.735580848394577
43926,43926,12.004364121542228,2.7576990438204683
15082,15082,12.329001902179328,2.6785852685725584
16263,16263,12.90907370146175,3.210146403905395
43950,43950,11.84103921781232,2.3091218719870414
15088,15088,12.581323841036344,2.6139134362974272
15658,15658,13.095949194495955,2.6689650515301393
15444,15444,12.618338048060753,2.3518270345743004
15673,15673,12.780742380373269,2.976395735478389
16211,16211,13.006876965881188,3.2205647815949456
26050,26050,11.984739551870806,2.844906879743015
16326,16326,12.734715041345675,3.7540219984164898
15601,15601,12.84223411577082,2.708817141576134
15422,15422,12.695998749930911,2.335504781230885
43970,43970,11.812120163921792,2.682035681941264
43927,43927,11.827158994518676,2.3320681122896194
15436,15436,12.782762690392483,2.1840302544076415
26377,26377,12.15084037724014,1.7410506111997839
16201,16201,12.820700699540986,3.201497774810156
43963,43963,12.001422600899849,2.414760855998786
26033,26033,12.116951257178716,2.077704516520484
15624,15624,12.884434919406537,2.759134125105487
16048,16048,12.507033978007192,3.3995189988293912
15208,15208,12.550698435888522,2.791415064732185
43907,43907,11.74770174089815,2.477155055591483
43913,43913,12.03158222669485,2.514853599622529
43925,43925,11.834944826468806,2.6704810448627154
43931,43931,11.95021518514134,1.8970998106057986
43933,43933,11.897188254120298,2.160846408032463
43948,43948,11.926394676348401,2.5041800917964765
43951,43951,11.775890453014258,2.315756198263522
43962,43962,11.78736508072913,2.891125665817737
43967,43967,11.84384678184393,2.2403726955961476
43718,43718,11.795852455006798,2.2194703057902654
26159,26159,11.919142099820627,1.8186691582518448
15015,15015,12.38167336601959,2.953085641749581
15075,15075,12.581500570477434,2.9343128341572386
43939,43939,11.925421624142244,2.4013021603024214
15460,15460,12.650543566943014,2.154450934100334
15014,15014,12.641820532255363,2.9674314149598415
15332,15332,12.517919314136762,2.570649327051442
16331,16331,12.64924524425421,3.6679739398767737
15350,15350,12.352904839126102,2.5965488320154297
15112,15112,12.603817832803308,2.7536041430922937
15625,15625,12.743838604525836,2.635871562947349
15214,15214,12.459555398475047,2.8126388106951596
15463,15463,12.633293126362124,2.3097628889437187
15363,15363,12.360929821660651,2.5550249921820307
43905,43905,11.906436218769631,2.331524724981173
15748,15748,13.115680274891668,2.967428925722099
15752,15752,12.9926828733255,2.9595643728649086
16022,16022,12.571200454958838,3.4140575913196938
26149,26149,11.970423188529425,1.6940166310907876
15224,15224,12.513636808431796,2.7998714137419425
16230,16230,12.91240543470099,3.4370899960016006
15455,15455,12.818618005660047,2.378364396736239
15621,15621,12.900707756060308,2.6091814949423333
15640,15640,12.713726940161047,2.590202017830993
15085,15085,12.694796308414606,2.746652631958632
16033,16033,12.388932921594044,3.104202178590074
15076,15076,12.570837669020886,2.9643866320461094
15236,15236,12.51144905573105,2.6921876290148834
15120,15120,12.55574114032477,2.7315196903120196
15698,15698,12.746753977040589,2.5836516246260013
15143,15143,12.342124471825521,2.886421349415232
15031,15031,12.373798009036502,2.655210083555306
16025,16025,12.56644986581985,3.2987896908718413
26031,26031,12.015463794859668,2.2483841919832432
15784,15784,13.013049062390653,3.4590297843377673
15483,15483,12.64974728536958,2.431745077647452
16256,16256,13.052070667061923,3.3005316909177025
15065,15065,12.642012435949564,3.0015400608822547
15133,15133,12.59757640527518,2.671538602131263
16212,16212,12.73310487691907,3.1302262837038284
15442,15442,12.667030833883189,2.3608232931067312
15716,15716,13.074772918847893,2.9017526752879954
15864,15864,12.958480641006581,3.519227773310708
16041,16041,12.586419877595315,3.363151601933032
43977,43977,11.684651968398626,2.3413707677545736
15050,15050,12.135215772379832,2.827548419664824
15666,15666,12.878212754584315,2.5445624722610574
15479,15479,12.732544427050458,2.5155350026581607
15026,15026,12.20731394528321,2.7845816425604326
16259,16259,12.798285360692804,3.3220256040982603
16210,16210,12.756076588761426,3.2830318838954904
15672,15672,12.793022326696194,2.6129984964899715
15025,15025,12.560594668225342,2.636321598898745
15071,15071,12.351109184782317,2.712293114063226
15090,15090,12.391300986076113,2.9483826793513517
15106,15106,12.401136624290766,2.7207692954532736
15745,15745,13.25061180851077,3.0883103853582643
16040,16040,12.488866771838763,3.4389485385468093
15331,15331,12.516685389969705,2.4336710033171993
15238,15238,12.548875406352787,2.883266762020497
15089,15089,12.70146296258213,2.58077695039443
15684,15684,12.832641923933476,2.8504374672495634
43901,43901,11.873201093511716,2.447611436247395
16160,16160,12.12558125934103,3.204930403028381
15087,15087,12.629584142633227,2.530943936486204
15057,15057,12.315553329110642,2.653882073398816
15083,15083,12.667942715819347,2.613929676033663
16056,16056,12.546689249916676,3.0773759737219404
15024,15024,12.563050024562783,2.9237271883709286
15005,15005,12.315733804329803,2.950329200183914
15423,15423,12.594388685873376,2.420558750544478
15330,15330,12.450051873611176,2.4902013210119063
16061,16061,12.465343898211925,3.341184609877378
15851,15851,13.166373973284312,3.56977736174578
15765,15765,13.1920340803079,3.05036790329365
26070,26070,12.065675135961369,2.4896598996449937
16253,16253,12.875397421378867,3.361566532318711
16038,16038,12.394575247878008,3.493207113621021
15047,15047,12.646691003572657,2.66849725067444
15865,15865,13.236343906390324,3.5232310237486404
15232,15232,12.526205687523753,2.7887297151293584
15779,15779,13.058734599414574,2.834173265438315
15661,15661,12.973231534466164,2.7331082328660803
15713,15713,13.00327178888361,2.995099681101397
15448,15448,12.726007419861881,2.497002714219982
15042,15042,12.280472509139033,2.9880306511337533
15688,15688,12.831610090030154,2.549871770654613
15225,15225,12.37919547112519,2.8202662562058927
16245,16245,12.900791470476634,3.4185039998053495
15329,15329,12.342007203475783,2.321215333552867
15037,15037,12.615575582006882,2.610894006604989
15771,15771,13.14511326970688,3.286254891766004
15742,15742,13.256701545204162,3.283512801913786
15425,15425,12.879938317251336,2.413608006212438
16217,16217,12.926613748419536,3.7630437316519685
15010,15010,12.15804333080044,3.056069093500638
15475,15475,12.652428354896472,2.3014552230530687
15210,15210,12.499209299474622,2.7368475448628535
15410,15410,12.64208203226295,2.2491508871750647
15429,15429,12.596148077161464,2.33984910439571
15028,15028,12.6521579772603,2.6560632900901933
15639,15639,12.814817803874902,2.5874288124714497
15860,15860,13.034657457617818,3.773561290242588
15774,15774,12.944376241464283,3.067359791428701
16046,16046,12.395241419400335,3.0045586546955
15727,15727,12.9687977974597,2.9741044405420634
15458,15458,12.676498295863427,2.241347338302441
15615,15615,12.68690512283436,2.7247785571303975
15241,15241,12.432333130676376,2.655957213505408
16123,16123,12.26841681925598,3.1265400300229533
15222,15222,12.4826117878708,2.776118152383705
15476,15476,12.633496538304513,2.210283514893876
16260,16260,12.879085242691758,3.801269815873382
15677,15677,13.090180049070955,2.576540237458512
15443,15443,12.655411619807792,2.2684219336207367
15840,15840,13.217252875129345,3.6444675331545313
15333,15333,12.540221249240886,2.353082091068174
15218,15218,12.561955730168934,2.766867152566137
15301,15301,12.347029500987375,2.4622366225433336
15366,15366,12.54438853081607,2.491906900029088
15627,15627,13.002449933006353,2.768545827038592
26581,26581,12.174547954451725,1.9150113216298883
26034,26034,12.031985549870178,2.850796072957189
15043,15043,12.106111765553893,2.8408338506333655
15668,15668,12.719663200967778,2.8221524901319492
16020,16020,12.43170608387668,3.4381208188254733
15102,15102,12.470331259281451,2.6603312078515584
15064,15064,12.38184731123625,2.6628027289515974
15622,15622,13.04634634586785,2.458688854695973
15433,15433,12.586890043490714,2.313637979793267
15227,15227,12.509546810529335,2.7100201403841244
15067,15067,12.540921022401479,2.5437493959264725
16037,16037,12.307109215546326,3.1593331412154817
15212,15212,12.465277517669053,2.798280740578756
15313,15313,12.522942196564989,2.394790681187817
15239,15239,12.660214814759886,2.844678666133153
15018,15018,12.658084748549518,2.621654358141084
15233,15233,12.452000217901189,2.7817667751452135
15038,15038,12.563498731549604,2.5902898971512096
26074,26074,12.084215764782083,2.417051920663535
43906,43906,11.935604316813471,2.236559820083013
16248,16248,12.734494718279528,3.410491728737104
15679,15679,12.784547912152235,2.553380822388485
15063,15063,12.574365436774402,2.5293090130299944
26040,26040,12.015805905549021,2.2290823874306294
15235,15235,12.595050463657678,2.810239231830145
15229,15229,12.44151699087542,2.841023893703859
15462,15462,12.99589180119075,2.4651902826916605
15628,15628,12.999537912224238,2.514854224096234
15205,15205,12.401694924977992,2.7520049028209272
15068,15068,12.668910987061574,2.909833536233799
15638,15638,12.953992791481864,2.6694595702182546
15646,15646,13.030553110997738,2.5033172728580935
15435,15435,12.672600464958355,2.2984683114927957
15223,15223,12.49960888597424,2.840722682008722
15729,15729,13.224282470845633,3.164898262667444
15001,15001,12.191294514045385,2.869794162776272
15206,15206,12.538135444385691,2.805819407421569
15340,15340,12.275235298048052,2.5748196304389475
15419,15419,12.6203759400625,2.3982705990006217
26059,26059,12.102139076770209,2.325090989556582
15438,15438,12.65385426615921,2.425759515476672
15311,15311,12.408765310899255,2.3595807028905686
15201,15201,12.507090754251031,2.8058287546704284
15129,15129,12.502003620897904,2.625777581584544
15086,15086,12.369741632641558,2.9775959502039395
15431,15431,12.833397024601686,2.345489074508926
15226,15226,12.474664053599199,2.7233273313369617
15234,15234,12.474096867089223,2.69438019840522
15459,15459,12.996648909316857,2.184013609640156
16115,16115,12.093876187419031,3.072064331368949
43964,43964,11.970950175308731,2.73369482515555
15237,15237,12.430113227310486,2.8627112565558113
15417,15417,12.616685284808698,2.350358163640006
15122,15122,12.560167336650167,2.6966861103225366
26075,26075,12.02614174564777,2.442164956332379
26041,26041,12.0457890358816,2.1377058732088696
16232,16232,12.686397039820799,3.608735076513035
16057,16057,12.343366377455968,3.3564901657879305
15470,15470,12.929564776887256,2.248463161404779
15030,15030,12.616709318689654,2.9407495797616314
43988,43988,11.66173258694894,2.5983328309247407
15829,15829,12.950973320565858,3.6003432999937774
15108,15108,12.322346366784048,2.791062051040403
15323,15323,12.217848931410927,2.3854670576102652
43930,43930,11.890565816958908,2.79915680681279
15489,15489,12.785101017797325,2.337187897939613
15054,15054,12.18597006716379,2.6393245143595903
15220,15220,12.443865186553507,2.738063857783207
15427,15427,12.560949299547472,2.401303698208111
15641,15641,12.748849436849838,3.0090255385183884
15634,15634,12.794819238539839,2.7004450216373037
15733,15733,13.150841006513186,3.44643477555816
15680,15680,12.835838454119195,2.911744298884879
15623,15623,12.772523754685935,2.7438377883535767
15101,15101,12.487407144492662,2.9127289400507914
15052,15052,12.112886446321982,2.9401611316156875
15135,15135,12.64002134468414,2.654581804545363
15312,15312,12.181995175820976,2.534954683497642
15484,15484,12.730668689473726,2.252313644990973
43976,43976,11.810572571970658,2.5670513565069033
26437,26437,12.23543585633591,1.802011102167542
26035,26035,12.069390195236911,2.599999039470373
15213,15213,12.510433735724929,2.778459421825197
15021,15021,12.186110731544808,2.6515675785396216
15321,15321,12.354827622251134,2.6289373861696776
15683,15683,12.842516534847302,2.4836118772029376
15647,15647,12.699030136451222,2.7086301586672694
16214,16214,12.820186283198893,3.603226331724548
15478,15478,12.718788783444783,2.1484095923343585
15012,15012,12.655110968944342,2.502709373904562
15017,15017,12.403088746891356,2.6507644029540547
15345,15345,12.465725825458692,2.3386987254734124
15066,15066,12.233736646777125,3.037136451226695
15670,15670,12.904151325512874,2.8118197533552935
15131,15131,12.643558744223261,2.6813365980253097
15671,15671,12.995985024452464,2.77246672142235
15781,15781,13.133642742802104,3.4187573461415104
15044,15044,12.484636856154976,2.9693567859454895
16028,16028,12.66113012747026,3.3315467788123616
15221,15221,12.572607283841885,2.7850657602880275
15697,15697,12.826368028388494,2.6217660459153636
15468,15468,12.68417917704164,2.305964110858059
15207,15207,12.534869516691701,2.734837480617085
15104,15104,12.589031127872667,2.750279058678187
15217,15217,12.537160566915336,2.770542925568877
15689,15689,12.895161924224395,2.614476909996486
26320,26320,12.0320945555983,1.650702820812837
15077,15077,12.132245757699256,2.896783899856389
15049,15049,12.602195582954892,2.9067547937783758
15059,15059,12.083567631122843,2.936197603929297
15480,15480,12.729914940591417,2.345294696175309
15450,15450,12.568014221330703,2.33500618046662
15440,15440,12.879853538121802,2.1206899059338626
15445,15445,12.818996537108621,2.2407070941060407
15446,15446,12.996204974503618,2.444322920821602
15655,15655,13.130043912018593,2.6391644753013317
15662,15662,12.882272773916663,2.7295854618273534
15663,15663,12.74882386116714,2.6218706427346214
15676,15676,12.909833642756066,2.639251548800004
15695,15695,12.746668323605048,2.566316392849446
15710,15710,13.277317795826,3.112046644655802
16050,16050,12.54726248904844,3.3947126887376085
16052,16052,12.348283372135048,3.2196658711361676
16059,16059,12.47621795723542,3.0397027110193817
15723,15723,13.05580516356138,3.1359249281296315
15736,15736,12.902804182531028,3.1078848304049664
15756,15756,12.976493819006087,2.9863901167409233
15847,15847,13.083521634484976,3.5329413196501194
15849,15849,13.395902016336818,3.655403596793495
15863,15863,13.23498524013573,3.488153525506842
15866,15866,13.268377848348607,3.50581252099149
15776,15776,13.035613054387994,3.44860471059927
15778,15778,12.980842949948958,3.3953056549188845
15783,15783,12.933961125734827,3.014294672439294
15827,15827,13.418866255300491,3.824025850531665
15828,15828,12.945978144341295,3.7718497427469835
15631,15631,12.846107942357342,2.4680724352404297
15633,15633,12.848703165716454,2.7452290765310305
15636,15636,12.745194225445823,2.7339849036434485
16024,16024,12.398458392681414,3.062334487899924
16045,16045,12.469068832804261,3.185029610643697
15686,15686,12.868882831611453,3.016412069826743
15692,15692,12.736068113581782,2.700587578121996
15464,15464,12.972111900815115,2.3355184298858274
16228,16228,12.766247044775271,3.1445633460126805
16238,16238,12.773556261173722,3.175568072979502
16136,16136,12.169902754541505,3.118877130143895
16262,16262,12.678850190348738,3.1976818433874583
16334,16334,12.733038967173464,3.6910557793549654
16053,16053,12.422517122471062,3.138375228266558
16063,16063,12.327829299337669,3.08168040974922
16117,16117,12.211993865639634,3.158036492152476
15725,15725,12.95334495948266,2.930010792819065
15728,15728,13.195816502208567,3.144530663569188
15747,15747,13.053656855062188,3.1975066487623707
15612,15612,12.829490768072711,2.5179597962332307
16002,16002,12.524384926965103,3.1638459463355737
15868,15868,13.457421887999152,3.8234759054094845
16254,16254,12.740873407504951,3.6455964914365557
16255,16255,12.753057479892181,3.51801912606664
16222,16222,12.95040291728049,3.29221139625029
16226,16226,12.816921900256341,3.110652014976122
16229,16229,12.680507706115183,3.075666047574748
16240,16240,12.949021338534246,3.4575002287938936
16249,16249,12.935458037866304,3.1862317091979784
26060,26060,12.112826555647139,2.368137178503941
26036,26036,12.138212055798231,2.2357855762261614
26037,26037,12.063015525932602,2.583829018666425
26047,26047,12.026113236084493,2.7833899531054036
43986,43986,11.748844287751854,2.578152919349167
43920,43920,11.98419815926795,2.9384610966195437
43917,43917,11.912099415333325,2.446117142192814
43912,43912,11.943057475239126,2.3205818290224745
43915,43915,11.918038093201769,1.9576672778724626
43928,43928,11.873865500345063,2.2280416630796354
43903,43903,11.76350762873627,2.6787105692451942
43934,43934,11.947115596635555,2.308111591718804
43914,43914,11.873950991771721,1.9896073878269636
43946,43946,11.878945153151662,1.8752274521020673
43947,43947,11.960709120981972,2.189409073561967
43952,43952,11.991721642030614,2.6387703704208842
43953,43953,11.970347896621886,2.5991614813313872
43943,43943,11.961176633945977,2.472105632460765
43940,43940,11.932311807476642,2.2574696733214665
43944,43944,11.902986873536737,2.648746574974517
43945,43945,11.821501068285206,2.858613469072282
15377,15377,12.227390561557327,2.261787624527754
15310,15310,12.234063711334505,2.071920560448466
43935,43935,11.965388363564909,2.355432576627898
15078,15078,12.203831751507863,2.6370854483202613
16218,16218,12.699546003618382,3.3010045240543677
15456,15456,12.821881050373696,2.302272767269802
15009,15009,12.155616639540012,2.965339550647678
43942,43942,11.926686155672114,2.089577037483391
15473,15473,12.716816750891455,2.422745943574209
15317,15317,12.383805320917064,2.578683594107792
15428,15428,12.768428816482112,2.455753498433051
16235,16235,12.808631358295628,3.719965098045832
15681,15681,12.885947772700238,2.8978668440139734
15003,15003,12.2972116624033,2.899603902038246
15211,15211,12.46891204182177,2.7542841291880933
15116,15116,12.497452646212375,2.872673054714716
15744,15744,13.072602156137412,3.3663573448979305
16258,16258,12.875204069380457,3.6385665627511936
15637,15637,12.720378201633281,2.631652248990549
15072,15072,12.635655686523542,2.48691985985586
15216,15216,12.45557904036915,2.725180823104076
16224,16224,12.89414985198785,3.4732278709617512
15019,15019,12.230151527070689,2.7021926254704836
15632,15632,12.762769285740436,2.8089285131094925
15824,15824,13.183958012975825,3.700904169944565
16133,16133,12.249888924620617,3.5900984022823894
15126,15126,12.270023187642867,2.757938568928483
15412,15412,12.643052360094558,2.4361877564785077
15401,15401,12.75594099407824,2.261311860969933
26038,26038,12.01982690854022,2.2081153301981375
15613,15613,12.788595099984411,2.9400975947910153
16157,16157,12.14804190298107,3.1680726641723114
15610,15610,12.971064545115524,2.539643741386765
15687,15687,13.037187979368156,2.548180789472622
26167,26167,12.077695005851622,1.80308264330803
15347,15347,12.34686610497393,2.5185166111242916
16023,16023,12.597330756509422,3.141760561601615
16361,16361,12.804273126144992,3.7878778546916476
15022,15022,12.572392351469059,2.477525088849886
15477,15477,12.64063205151218,2.425335514613035
15314,15314,12.513761367210767,2.473031635824965
15062,15062,12.619680926502511,2.493264944035704
15020,15020,12.554632495672378,2.5606867619694427
15770,15770,13.00294384152469,3.4283653369929383
26032,26032,12.104086511773287,2.467909348691785
15376,15376,12.182650809929337,2.3706579280020743
43908,43908,11.819100445942238,2.7284999634839973
15142,15142,12.395844710588236,2.694820897323913
26062,26062,12.051805871670783,2.6907107822648464
15136,15136,12.38315932034138,2.775313137567299
15146,15146,12.65470902081733,2.776633059705767
15486,15486,12.769278103995918,2.3939800728973655
15759,15759,13.146795129803808,3.2279537607428344
16055,16055,12.62586586009911,3.087304881774768
15215,15215,12.531269499550332,2.8430201419080636
15823,15823,13.277892199411058,3.76335950706335
15074,15074,12.26502001049214,3.0238625444790506
15413,15413,12.649693405213714,2.3312463301315285
15430,15430,12.801707599647845,2.4148001831955255
15693,15693,12.949974135823036,2.657044613234766
15711,15711,13.145590770911038,3.4666877754651826
15132,15132,12.610796677845903,2.69000381271176
16127,16127,12.29903125268455,3.489161348227914
15243,15243,12.432789552541418,2.693091230124818
15490,15490,12.949372922000808,2.47263431041047
15203,15203,12.492301484328737,2.755014022401371
15378,15378,12.300159036819885,2.572181761788521
15209,15209,12.485103136727924,2.832971266208972
15033,15033,12.621400460255954,2.5225628607464654
15144,15144,12.620629355253357,2.9008617906826477
43932,43932,11.907455150066758,2.7571909953273077
15690,15690,12.778160799693808,3.0269083954502776
15644,15644,12.77623177474859,2.7238556279806203
15848,15848,13.324774365401435,3.525524091133241
43910,43910,11.88413569559756,2.6084754701320674
16250,16250,12.976859132762605,3.188185855954482
15675,15675,12.76412477446475,2.707828834062193
15147,15147,12.597136789134655,2.841897142992867
43938,43938,11.994755361104392,2.56050900861155
15219,15219,12.489378974748957,2.7716400736359423
15061,15061,12.185115212450832,2.9301176742214743
15626,15626,12.799039879035512,2.793164941666825
15045,15045,12.582120257395479,2.670381344728909
15367,15367,12.464784289189012,2.5816869909226616
43968,43968,11.937137286368628,2.8868949582598282
15841,15841,13.422853707645102,3.779339748589886
15856,15856,13.380148296447059,3.583839385459291
15084,15084,12.589066442731369,2.9697627934509985
15461,15461,12.65251253727738,2.191137564922481
16233,16233,12.852369440838135,3.7743063277980786
16223,16223,12.853306349905223,3.379313890847897
16244,16244,12.954181466240316,3.2106097171284227
16141,16141,12.111886647252401,3.142510144116561
15469,15469,12.97351802159654,2.413028969763028
15437,15437,12.883961908216236,2.1680279956169954
15618,15618,12.861182313834632,2.9598480179016153
15360,15360,12.476747430542586,2.405246740560052
15732,15732,13.007916222919505,3.1412592662585217
15801,15801,13.314039878719244,3.6184547798957305
15051,15051,12.555092389409644,2.9069185523906063
15780,15780,13.094759638752535,3.363930931461537
15228,15228,12.457907342873455,2.6930176415703593
15137,15137,12.631013197702682,2.732615669401425
15772,15772,13.22519924043323,3.334404877243284
15656,15656,12.725327023871333,3.013939927072841
16034,16034,12.592828554093991,3.226523050256788
16051,16051,12.266888716562638,3.245778968481631
16066,16066,12.370819120651856,3.016336976554731
